x,y,z
12,12.14,0.72
12,12.16,0.73
12,12.13,0.72
12,12.13,0.73
12,12.12,0.72
12,12.1,0.72
12,12.1,0.73
12,12.28,0.72
12,12.26,0.73
12,12.19,0.73
12,12.18,0.72
12,12.13,0.74
12,12.12,0.73
12,12.2,0.73
12,12.21,0.74
12,12.19,0.73
12,12.18,0.74
12,12.1,0.74
12,12.09,0.74
12,12.09,0.74
12,12.14,0.73
12,12.12,0.74
12,12.13,0.74
12,12.18,0.73
12,12.18,0.74
12,12.18,0.74
12,12.16,0.73
12,18.31,1.4
12,18.28,1.38
12,18.24,1.38
12,18.24,1.4
12,18.6,1.39
12,18.73,1.4
12,18.7,1.41
12,18.75,1.4
12,18.41,1.4
12,18.3,1.42
12,18.53,1.42
12,18.45,1.42
12,18.51,1.41
12,18.56,1.41
12,18.5,1.4
12,18.49,1.42
12,18.39,1.4
12,18.39,1.41
12,18.36,1.4
12,18.36,1.4
12,18.36,1.39
12,18.31,1.39
12,18.49,1.38
12,18.51,1.38
12,18.45,1.39
12,18.26,1.38
12,18.28,1.4
12,18.4,1.39
12,18.37,1.39
12,18.3,1.39
12,18.24,1.38
12,18.21,1.42
12,18.18,1.41
12,18.17,1.42
12,18.18,1.41
12,18.12,1.42
12,18.12,1.42
12,18.57,1.41
12,18.7,1.41
12,18.76,1.41
12,18.62,1.41
12,18.48,1.4
12,18.43,1.4
12,18.57,1.4
12,18.65,1.41
12,18.61,1.4
12,18.47,1.38
12,18.41,1.4
12,18.35,1.39
12,18.33,1.4
12,18.32,1.37
12,18.29,1.39
12,18.25,1.4
12,18.28,1.4
12,18.43,1.38
12,18.41,1.39
12,18.41,1.41
12,18.47,1.42
12,18.43,1.4
12,18.42,1.41
12,18.41,1.4
12,18.43,1.41
12,18.43,1.41
12,18.36,1.42
12,18.36,1.41
12,18.45,1.4
12,18.48,1.41
12,18.46,1.4
12,18.43,1.42
12,18.35,1.39
12,18.3,1.39
12,18.21,1.4
12,18.22,1.4
12,18.2,1.39
12,18.19,1.39
12,18.17,1.39
12,18.14,1.39
12,18.16,1.39
12,18.11,1.41
12,18.1,1.4
12,18.07,1.41
12,18.09,1.4
12,18.12,1.41
12,18.11,1.43
12,18.16,1.41
12,18.14,1.42
12,18.13,1.42
12,18.12,1.42
12,18.24,1.42
12,18.25,1.41
12,18.34,1.4
12,18.23,1.41
12,18.24,1.41
12,18.14,1.41
12,18.19,1.39
12,18.2,1.4
12,18.18,1.39
12,18.07,1.38
12,18.06,1.4
12,18.01,1.39
12,18.1,1.37
12,18.19,1.38
12,18.22,1.38
12,18.36,1.39
12,18.35,1.39
12,18.31,1.4
12,18.29,1.37
12,23.24,1.86
12,23.32,1.85
12,23.22,1.84
12,23.4,1.85
12,23.39,1.86
12,23.48,1.85
12,23.51,1.88
12,22.99,1.89
12,22.77,1.86
12,22.63,1.87
12,22.43,1.88
12,22.35,1.89
12,22.35,1.86
12,22.53,1.87
12,22.72,1.88
12,22.83,1.88
12,23.51,1.88
12,23.6,1.89
12,23.61,1.87
12,23.54,1.88
12,23.52,1.87
12,23.57,1.86
12,23.55,1.86
12,23.49,1.87
12,23.61,1.86
12,23.57,1.88
12,23.58,1.86
12,23.63,1.87
12,23.84,1.85
12,23.86,1.87
12,23.83,1.88
12,23.82,1.87
12,23.59,1.88
12,23.54,1.85
12,23.57,1.85
12,23.55,1.86
12,23.58,1.85
12,23.55,1.85
12,23.59,1.88
12,23.55,1.89
12,23.58,1.85
12,23.56,1.86
12,23.57,1.87
12,23.84,1.87
12,23.88,1.87
12,23.64,1.86
12,23.59,1.88
12,23.61,1.86
12,23.59,1.85
12,23.72,1.87
12,23.86,1.89
12,23.87,1.87
12,23.89,1.86
12,23.83,1.87
12,23.83,1.88
12,23.73,1.87
12,23.59,1.85
12,23.58,1.86
12,23.59,1.87
12,23.58,1.88
12,23.58,1.87
12,23.56,1.88
12,23.55,1.87
12,23.53,1.86
12,23.52,1.87
12,23.53,1.87
12,23.46,1.86
12,23.45,1.87
12,23.45,1.87
12,23.44,1.85
12,23.44,1.87
12,23.41,1.88
12,23.41,1.89
12,23.38,1.88
12,23.4,1.89
12,23.38,1.88
12,23.36,1.88
12,23.41,1.87
12,23.44,1.87
12,23.63,1.86
12,23.72,1.87
12,23.7,1.88
12,23.64,1.88
12,23.68,1.87
12,23.68,1.88
12,23.68,1.87
12,23.64,1.88
12,23.94,1.88
12,24.01,1.88
12,24,1.87
12,23.59,1.86
12,23.55,1.89
12,23.52,1.9
12,23.98,1.87
12,24.07,1.88
12,23.59,1.85
12,23.19,1.87
12,23.16,1.87
12,23.14,1.87
12,23.18,1.88
12,23.35,1.87
12,23.41,1.86
12,23.39,1.86
12,23.29,1.88
12,23.26,1.86
12,23.27,1.86
12,23.44,1.86
12,23.41,1.88
12,23.4,1.89
12,23.4,1.85
12,23.36,1.88
12,23.45,1.86
12,23.53,1.86
12,23.44,1.86
12,23.44,1.86
12,23.42,1.86
12,23.43,1.87
12,23.37,1.85
12,33.59,3
12,33.85,3.02
12,33.92,3.05
12,34.01,3.01
12,34.09,2.98
12,34.06,3
12,34.11,3
12,34.06,2.97
12,33.52,3
12,33.5,3.01
12,33.62,3.04
12,33.71,2.98
12,33.77,2.98
12,33.79,3.03
12,33.77,3.03
12,33.65,3
12,33.57,3.02
12,33.61,2.99
12,33.62,3
12,33.57,3.02
12,33.63,3.03
12,33.9,2.96
12,33.87,3
12,33.91,3.03
12,34.1,3.03
12,34.16,3.02
12,33.92,3.03
12,33.94,3.01
12,33.98,3.03
12,34.03,3
12,33.8,3
12,33.74,3.01
12,33.75,2.95
12,33.8,3.04
12,33.78,3.05
12,33.93,3.01
12,33.96,2.97
12,33.95,2.9
12,33.96,2.99
12,33.94,3
12,33.93,3
12,33.97,2.97
12,34.02,2.99
12,34.01,3
12,33.98,3.01
12,34,3.01
12,33.82,2.99
12,34.01,3.01
12,34.11,2.99
12,33.82,3
12,33.75,3
12,33.65,2.99
12,33.8,2.99
12,34.01,2.99
12,34.04,2.99
12,33.73,2.97
12,33.69,2.94
12,33.69,2.99
12,33.69,2.98
12,34.03,2.97
12,34.09,2.98
12,34.16,2.96
12,33.9,3
12,34.02,3.02
12,34.11,3.04
12,34.1,3.02
12,33.96,3.02
12,33.96,2.99
12,33.94,2.99
12,34.01,2.98
12,34.12,2.98
12,34.13,3.02
12,34.05,3.02
12,34.09,3
12,34.11,3.02
12,34.07,2.99
12,34.14,3.02
12,34.09,3.01
12,34.16,2.98
12,33.99,2.97
12,33.94,2.98
12,34.2,2.95
12,34.17,3
12,33.83,2.97
12,33.83,3
12,33.97,3.01
12,34.01,3.02
12,33.97,3.01
12,33.97,3
12,34.21,3.02
12,34.33,3
12,34.35,3
12,34.23,2.97
12,34.33,3.02
12,34.51,3
12,34.51,3.01
12,34.5,3.01
12,34.4,2.98
12,34.39,2.99
12,34.38,2.99
12,34.37,2.96
12,33.92,2.98
12,33.9,2.96
12,34.12,2.98
12,34.22,2.99
12,34.21,2.98
12,41.28,4.2
12,41.35,4.16
12,41.35,4.18
12,41.39,4.18
12,41.5,4.16
12,41.52,4.18
12,41.48,4.2
12,41.43,4.22
12,41.51,4.2
12,41.4,4.19
12,41.4,4.21
12,41.39,4.23
12,41.26,4.24
12,41.29,4.2
12,41.41,4.18
12,41.36,4.19
12,41.3,4.19
12,41.23,4.19
12,41.24,4.2
12,41.42,4.18
12,41.46,4.19
12,41.44,4.2
12,41.37,4.17
12,41.4,4.17
12,41.4,4.13
12,41.35,4.19
12,41.37,4.18
12,41.48,4.17
12,41.47,4.19
12,41.38,4.18
12,41.52,4.18
12,41.2,4.16
12,41.15,4.15
12,41.2,4.18
12,41.19,4.18
12,41.25,4.16
12,41.32,4.16
12,41.26,4.18
12,41.2,4.14
12,41.34,4.19
12,41.24,4.18
12,41.26,4.18
12,41.43,4.2
12,41.4,4.19
12,41.44,4.16
12,41.27,4.17
12,41.31,4.19
12,41.27,4.18
12,41.28,4.18
12,41.31,4.16
12,41.22,4.21
12,41.31,4.21
12,41.23,4.19
12,41.38,4.18
12,41.32,4.18
12,41.39,4.2
12,41.43,4.18
12,41.32,4.18
12,41.22,4.2
12,41.27,4.18
12,41.39,4.18
12,41.27,4.17
12,41.23,4.18
12,41.32,4.19
12,41.22,4.19
12,41.27,4.2
12,41.21,4.18
12,41.39,4.2
12,41.38,4.21
12,41.26,4.2
12,41.18,4.19
12,41.31,4.19
12,41.47,4.19
12,41.43,4.21
12,41.46,4.21
12,41.23,4.16
12,41.4,4.15
12,41.07,4.17
12,41.17,4.16
12,41.06,4.16
12,41.12,4.18
12,41.28,4.18
12,41.15,4.16
12,41.51,4.15
12,41.56,4.18
12,41.58,4.18
12,41.6,4.18
12,41.45,4.18
12,41.57,4.16
12,41.36,4.18
12,41.31,4.18
12,41.24,4.18
12,41.44,4.21
12,41.61,4.22
12,41.59,4.21
12,41.72,4.15
12,41.52,4.17
12,41.69,4.17
12,41.65,4.17
12,41.6,4.17
12,41.39,4.19
12,41.27,4.19
12,41.34,4.18
12,41.36,4.18
12,41.6,4.19
12,41.67,4.17
12,53.38,6.09
12,52.97,6.11
12,52.94,6.1
12,53.05,6.1
12,53.03,6.08
12,53.12,6.1
12,53.25,6.11
12,53.26,6.11
12,52.95,6.09
12,52.96,6.1
12,52.95,6.1
12,53.32,6.11
12,53.32,6.15
12,53.32,6.14
12,53.17,6.16
12,53.32,6.12
12,53.37,6.16
12,53.39,6.13
12,53.48,6.14
12,53.38,6.11
12,53.47,6.1
12,53.49,6.1
12,53.27,6.16
12,53.3,6.14
12,53.36,6.15
12,53,6.1
12,53.05,6.09
12,53.15,6.12
12,53.08,6.11
12,53.19,6.12
12,53.27,6.15
12,53.21,6.14
12,53.38,6.16
12,53.41,6.15
12,53.36,6.15
12,53.49,6.14
12,53.32,6.13
12,53.46,6.17
12,53.39,6.19
12,53.42,6.16
12,53.51,6.1
12,53.57,6.12
12,53.48,6.13
12,53.43,6.13
12,53.52,6.15
12,53.37,6.17
12,53.4,6.11
12,53.09,6.14
12,53.1,6.11
12,53.15,6.12
12,53.34,6.11
12,53.19,6.12
12,53.26,6.12
12,53.62,6.14
12,53.56,6.17
12,53.41,6.2
12,53.17,6.13
12,53.02,6.13
12,52.99,6.13
12,53.04,6.18
12,53.11,6.12
12,53.19,6.12
12,53.2,6.12
12,53.22,6.14
12,53.24,6.16
12,53.66,6.12
12,53.6,6.12
12,53.32,6.12
12,53.26,6.14
12,53.35,6.15
12,53.09,6.14
12,53.04,6.11
12,53.2,6.13
12,53.2,6.1
12,53.14,6.15
12,53.15,6.16
12,53.1,6.15
12,53.09,6.13
12,52.95,6.13
12,53.04,6.13
12,53.1,6.12
12,53.01,6.11
12,53.22,6.17
12,53.11,6.17
12,53.23,6.14
12,53.28,6.12
12,53.28,6.12
12,53.55,6.16
12,53.68,6.13
12,53.63,6.16
12,53.76,6.18
12,53.47,6.14
12,53.47,6.13
12,53.29,6.13
12,53.4,6.11
12,52.98,6.13
12,53.07,6.14
12,53.36,6.12
12,53.28,6.13
12,53.38,6.1
12,53.38,6.15
12,53.54,6.12
12,67.54,8.63
12,67.77,8.65
12,67.67,8.63
12,67.8,8.65
12,67.8,8.65
12,67.87,8.64
12,67.85,8.63
12,67.87,8.68
12,67.87,8.6
12,67.98,8.64
12,67.94,8.64
12,67.8,8.66
12,67.78,8.66
12,67.67,8.63
12,67.91,8.64
12,67.88,8.64
12,67.98,8.68
12,67.66,8.63
12,67.51,8.68
12,67.58,8.69
12,67.61,8.64
12,67.39,8.67
12,67.53,8.61
12,67.62,8.66
12,67.67,8.65
12,67.76,8.64
12,67.9,8.67
12,67.93,8.68
12,68.24,8.68
12,67.9,8.68
12,68.1,8.66
12,68.16,8.64
12,68.05,8.65
12,68.02,8.65
12,68.25,8.62
12,68.13,8.68
12,68.03,8.68
12,68.08,8.7
12,68.32,8.67
12,68.41,8.69
12,68,8.69
12,68.08,8.61
12,67.9,8.68
12,68.06,8.68
12,68.08,8.71
12,67.64,8.65
12,67.61,8.7
12,67.77,8.68
12,67.67,8.63
12,67.7,8.65
12,67.61,8.63
12,68.09,8.67
12,68.15,8.63
12,68.14,8.71
12,68.28,8.67
12,68,8.62
12,67.99,8.66
12,68.2,8.69
12,68.28,8.69
12,68.09,8.68
12,68.08,8.63
12,67.76,8.6
12,67.69,8.61
12,68.19,8.66
12,68.16,8.67
12,68.26,8.64
12,67.92,8.65
12,67.94,8.64
12,67.96,8.66
12,67.97,8.67
12,67.94,8.66
12,68.3,8.69
12,68.22,8.65
12,68.22,8.67
12,68.14,8.67
12,67.59,8.65
12,67.74,8.62
12,67.64,8.71
12,67.6,8.65
12,67.57,8.65
12,67.44,8.68
12,67.53,8.61
12,67.53,8.65
12,67.79,8.64
12,67.8,8.65
12,67.81,8.69
12,68.13,8.65
12,68.06,8.68
12,67.86,8.63
12,68.04,8.64
12,68.02,8.69
12,68.05,8.68
12,67.9,8.67
12,68.08,8.68
12,68.06,8.7
12,67.85,8.68
12,67.76,8.67
12,67.63,8.66
12,67.63,8.67
12,67.5,8.66
12,67.54,8.6
12,67.64,8.64
12,67.61,8.68
12,68.12,8.66
12,68.15,8.71
12,68.11,8.63
12,68.11,8.69
12,68.05,8.64
12,68.16,8.66
12,68.18,8.64
13,11.87,0
13,11.86,0
13,11.86,0
13,11.69,0
13,11.73,0
13,11.72,0
13,11.63,0
13,11.6,0
13,11.58,0
13,11.72,0
13,11.7,0
13,11.35,0
13,11.34,0
13,11.48,0
13,11.4,0
13,11.4,0
13,11.41,0
13,11.04,0
13,10.87,0
13,11.1,0
13,11.09,0
13,11.37,0
13,11.45,0
13,11.47,0
13,11.07,0
13,11.05,0
13,11.06,0
13,11.06,0
13,11.07,0
13,10.9,0
13,12.42,0.69
13,12.41,0.71
13,12.37,0.66
13,12.38,0.72
13,12.34,0.71
13,12.34,0.72
13,12.35,0.73
13,12.41,0.71
13,12.45,0.65
13,12.43,0.71
13,12.41,0.71
13,12.41,0.73
13,12.41,0.74
13,12.4,0.73
13,12.39,0.73
13,12.38,0.74
13,12.36,0.74
13,12.33,0.74
13,12.33,0.73
13,12.32,0.74
13,12.31,0.73
13,12.28,0.72
13,12.27,0.72
13,12.26,0.73
13,12.27,0.71
13,12.28,0.72
13,12.2,0.72
13,12.21,0.73
13,12.34,0.72
13,12.32,0.72
13,12.23,0.73
13,12.19,0.73
13,12.19,0.72
13,12.18,0.73
13,12.19,0.72
13,12.18,0.73
13,12.16,0.72
13,12.18,0.73
13,12.26,0.73
13,12.25,0.73
13,12.31,0.72
13,12.31,0.72
13,12.22,0.73
13,12.21,0.74
13,12.19,0.73
13,12.19,0.72
13,12.18,0.73
13,12.16,0.72
13,12.16,0.73
13,12.16,0.74
13,12.14,0.73
13,12.17,0.74
13,12.16,0.73
13,12.14,0.73
13,12.14,0.73
13,12.16,0.72
13,12.18,0.72
13,12.24,0.73
13,12.21,0.73
13,12.2,0.72
13,16.57,1.41
13,16.56,1.39
13,16.54,1.41
13,16.52,1.38
13,16.45,1.41
13,16.47,1.39
13,16.47,1.4
13,16.44,1.4
13,16.41,1.39
13,16.38,1.41
13,16.38,1.4
13,16.57,1.39
13,16.59,1.39
13,16.56,1.37
13,16.54,1.39
13,16.56,1.37
13,16.52,1.38
13,16.53,1.4
13,16.49,1.4
13,16.46,1.39
13,16.4,1.42
13,16.3,1.4
13,16.44,1.38
13,16.57,1.4
13,16.56,1.39
13,16.67,1.39
13,16.66,1.39
13,16.8,1.39
13,17.19,1.39
13,17.27,1.39
13,17.24,1.39
13,17.04,1.39
13,17.15,1.39
13,17.29,1.39
13,17.32,1.39
13,17.34,1.4
13,17.3,1.41
13,17.46,1.4
13,17.43,1.4
13,17.42,1.41
13,17.4,1.39
13,17.53,1.4
13,17.5,1.4
13,17.48,1.4
13,17.46,1.4
13,17.44,1.42
13,17.75,1.42
13,17.71,1.43
13,17.55,1.42
13,17.52,1.41
13,17.45,1.4
13,17.64,1.41
13,17.63,1.4
13,17.37,1.4
13,17.3,1.41
13,17.61,1.42
13,17.59,1.4
13,17.59,1.4
13,17.78,1.39
13,17.71,1.41
13,17.53,1.41
13,17.4,1.41
13,17.4,1.41
13,17.36,1.41
13,17.24,1.41
13,17.09,1.41
13,16.83,1.43
13,16.93,1.42
13,17.12,1.42
13,17.13,1.41
13,17.09,1.41
13,16.99,1.41
13,16.97,1.4
13,16.96,1.4
13,17.01,1.39
13,17.08,1.4
13,17.43,1.39
13,17.38,1.39
13,17.28,1.4
13,17.29,1.41
13,17.2,1.41
13,17.25,1.4
13,17.49,1.41
13,17.6,1.41
13,17.64,1.41
13,17.6,1.42
13,17.49,1.42
13,17.48,1.42
13,17.48,1.42
13,17.49,1.41
13,17.49,1.42
13,17.15,1.42
13,17.08,1.4
13,17.07,1.41
13,17.21,1.4
13,17.18,1.41
13,17.18,1.4
13,17.14,1.38
13,17.11,1.4
13,17.1,1.4
13,17.19,1.4
13,17.2,1.4
13,17.15,1.39
13,17.13,1.42
13,17.34,1.4
13,17.34,1.42
13,17.36,1.43
13,20.33,1.85
13,20.25,1.86
13,20.62,1.87
13,20.63,1.86
13,20.39,1.88
13,20.42,1.85
13,20.65,1.88
13,20.75,1.87
13,20.69,1.87
13,20.77,1.89
13,20.83,1.88
13,20.8,1.86
13,20.35,1.86
13,20.3,1.84
13,20.4,1.85
13,20.49,1.86
13,20.55,1.88
13,20.61,1.86
13,20.7,1.86
13,20.68,1.86
13,20.49,1.85
13,20.34,1.86
13,20.32,1.88
13,20.32,1.86
13,20.43,1.85
13,20.74,1.86
13,20.7,1.87
13,20.67,1.88
13,20.93,1.86
13,21.2,1.87
13,21.16,1.88
13,21.13,1.87
13,21.14,1.88
13,21.13,1.88
13,21.14,1.87
13,21.05,1.87
13,20.68,1.87
13,20.56,1.88
13,20.56,1.88
13,20.67,1.87
13,20.67,1.86
13,20.7,1.87
13,20.86,1.87
13,20.84,1.88
13,20.31,1.85
13,20.27,1.87
13,20.27,1.87
13,20.93,1.87
13,21.07,1.86
13,21.09,1.87
13,21.08,1.87
13,21.04,1.86
13,21.04,1.85
13,21.16,1.87
13,21.22,1.88
13,21.2,1.87
13,20.9,1.87
13,20.89,1.89
13,20.86,1.87
13,20.85,1.87
13,20.85,1.85
13,20.86,1.87
13,20.72,1.88
13,20.86,1.87
13,20.83,1.86
13,20.71,1.88
13,20.63,1.88
13,20.77,1.86
13,21.02,1.89
13,20.98,1.88
13,20.98,1.88
13,20.98,1.89
13,21.02,1.88
13,20.99,1.86
13,21.07,1.87
13,21.03,1.89
13,20.99,1.88
13,20.96,1.88
13,20.94,1.87
13,20.9,1.88
13,20.87,1.87
13,20.77,1.87
13,20.76,1.86
13,20.77,1.87
13,20.7,1.86
13,20.49,1.85
13,20.46,1.84
13,20.42,1.88
13,20.44,1.88
13,20.4,1.88
13,20.51,1.86
13,20.51,1.86
13,20.57,1.87
13,20.61,1.88
13,20.77,1.87
13,20.75,1.87
13,20.8,1.88
13,20.77,1.87
13,20.88,1.86
13,20.89,1.88
13,20.87,1.89
13,20.78,1.87
13,20.79,1.86
13,20.53,1.88
13,20.53,1.88
13,20.73,1.88
13,20.67,1.87
13,20.68,1.88
13,20.67,1.86
13,20.68,1.88
13,20.67,1.89
13,20.67,1.88
13,20.68,1.88
13,20.75,1.87
13,20.76,1.86
13,20.82,1.86
13,20.94,1.85
13,22.19,1.88
13,24.79,2.08
13,27.27,2.35
13,28.63,2.55
13,29.69,2.7
13,30.1,2.76
13,30.54,2.84
13,30.76,2.89
13,30.84,2.93
13,31.48,2.96
13,31.55,2.97
13,31.6,2.97
13,31.86,2.98
13,32.05,3.01
13,32.02,3
13,32.04,2.99
13,32.03,3.04
13,31.65,3.02
13,31.63,3.03
13,31.66,3.02
13,31.67,2.99
13,31.72,2.99
13,31.71,2.98
13,31.64,3
13,31.77,3.02
13,31.81,3
13,31.94,3.05
13,31.94,3.04
13,31.92,3.01
13,31.96,3
13,31.99,3
13,32.12,3
13,32.1,2.98
13,31.64,3
13,31.65,2.99
13,31.68,3.01
13,31.71,3.02
13,31.71,3
13,31.86,3
13,32.11,3
13,32.23,3
13,32.36,3.01
13,32.42,3
13,32.4,3.02
13,32.46,2.99
13,32.41,3
13,32.02,3
13,32.03,2.99
13,32.28,3
13,32.44,2.99
13,32.41,3.01
13,32.45,3
13,32.46,2.98
13,32.23,3.02
13,32.12,3
13,32.14,3.01
13,32.2,3
13,32.35,3.01
13,32.32,3
13,32.35,3.02
13,32.34,2.99
13,32.16,3.01
13,32.05,3
13,32.17,3
13,32.19,3
13,32.15,2.97
13,32.09,2.98
13,32.14,2.97
13,32.2,2.97
13,32.22,2.99
13,32.15,2.99
13,32.21,2.97
13,32.18,2.99
13,32.15,3.03
13,32.18,2.99
13,32.17,3.01
13,32.16,3
13,32.16,2.98
13,32.08,2.98
13,32.05,2.97
13,32.05,3
13,32.06,3
13,32.05,2.99
13,32.26,3.03
13,32.34,3.02
13,32.28,2.98
13,32.34,2.99
13,31.97,2.99
13,31.96,2.99
13,32.29,3
13,32.29,2.99
13,32.41,2.99
13,32.54,2.97
13,32.4,3
13,32.44,2.99
13,32.2,3
13,32.26,2.98
13,32.26,3.02
13,32.06,3
13,32.08,2.99
13,32.02,3
13,32.33,3.03
13,32.31,3.04
13,32.22,2.98
13,32.21,2.98
13,32.19,2.97
13,32.24,3
13,32.07,3.01
13,31.99,2.95
13,31.91,2.96
13,31.9,2.98
13,31.92,2.94
13,32.06,2.98
13,32.2,3
13,32.2,3.01
13,31.88,2.99
13,31.9,3
13,31.92,2.98
13,31.9,2.99
13,32.08,3.01
13,32.07,3
13,32.08,2.99
13,32.27,2.99
13,32.27,2.98
13,32.25,2.98
13,32.05,2.99
13,31.92,2.97
13,31.95,2.99
13,32.05,2.98
13,32.08,2.99
13,32.16,3.04
13,32.2,2.99
13,32.2,2.98
13,39.6,4.19
13,39.7,4.2
13,39.61,4.19
13,39.59,4.2
13,39.76,4.19
13,39.63,4.19
13,39.46,4.18
13,39.55,4.18
13,39.51,4.18
13,39.57,4.19
13,39.51,4.18
13,39.52,4.17
13,39.56,4.2
13,39.67,4.18
13,39.73,4.18
13,39.6,4.16
13,39.65,4.19
13,39.59,4.19
13,39.58,4.19
13,39.64,4.18
13,39.64,4.19
13,39.7,4.17
13,39.76,4.18
13,39.73,4.18
13,39.81,4.2
13,39.74,4.18
13,39.8,4.19
13,39.6,4.19
13,39.62,4.2
13,39.67,4.19
13,39.71,4.18
13,39.64,4.2
13,39.72,4.19
13,39.69,4.18
13,39.77,4.2
13,39.77,4.19
13,39.78,4.14
13,39.64,4.14
13,39.74,4.17
13,39.82,4.15
13,39.65,4.19
13,39.7,4.17
13,39.89,4.17
13,39.77,4.17
13,39.87,4.18
13,39.91,4.2
13,39.76,4.2
13,39.79,4.19
13,39.72,4.18
13,39.56,4.17
13,39.67,4.19
13,39.73,4.18
13,39.7,4.21
13,39.69,4.2
13,39.53,4.18
13,39.48,4.19
13,39.95,4.18
13,40.03,4.17
13,39.93,4.19
13,39.76,4.19
13,39.76,4.15
13,39.64,4.17
13,39.87,4.18
13,39.8,4.16
13,39.79,4.15
13,39.9,4.21
13,39.97,4.19
13,39.97,4.21
13,39.91,4.2
13,39.93,4.2
13,39.93,4.2
13,39.88,4.16
13,39.78,4.17
13,39.75,4.18
13,39.85,4.18
13,39.72,4.22
13,39.84,4.21
13,40.08,4.18
13,40.01,4.18
13,39.82,4.19
13,39.73,4.18
13,39.69,4.19
13,39.78,4.2
13,39.75,4.21
13,39.93,4.2
13,39.94,4.17
13,39.66,4.16
13,39.76,4.2
13,39.6,4.2
13,39.68,4.2
13,39.67,4.14
13,39.66,4.22
13,39.8,4.24
13,39.84,4.23
13,39.6,4.17
13,39.81,4.19
13,40.06,4.18
13,51.2,6.12
13,51.3,6.09
13,51.35,6.09
13,51.37,6.08
13,51.48,6.08
13,51.49,6.12
13,51.44,6.1
13,51.48,6.13
13,51.63,6.14
13,51.46,6.1
13,51.37,6.11
13,51.35,6.13
13,51.49,6.11
13,51.65,6.14
13,51.64,6.12
13,51.71,6.12
13,51.8,6.13
13,51.71,6.15
13,51.7,6.1
13,51.76,6.13
13,51.8,6.14
13,51.85,6.12
13,51.92,6.16
13,51.82,6.12
13,51.91,6.19
13,51.98,6.18
13,51.95,6.15
13,52.05,6.14
13,52.07,6.13
13,52.11,6.17
13,52.14,6.11
13,51.98,6.13
13,52.05,6.14
13,52.16,6.17
13,51.89,6.14
13,51.96,6.13
13,52.05,6.1
13,51.95,6.14
13,51.54,6.14
13,51.6,6.11
13,51.65,6.13
13,51.33,6.15
13,51.25,6.15
13,51.19,6.12
13,51.4,6.14
13,51.45,6.1
13,51.95,6.17
13,51.99,6.14
13,51.79,6.19
13,51.77,6.17
13,51.55,6.13
13,51.69,6.16
13,51.92,6.16
13,51.97,6.12
13,52.01,6.11
13,51.83,6.13
13,51.95,6.15
13,51.87,6.11
13,51.96,6.14
13,51.97,6.13
13,51.46,6.12
13,51.56,6.09
13,51.49,6.12
13,51.34,6.15
13,51.35,6.12
13,51.46,6.13
13,51.53,6.15
13,51.62,6.15
13,51.87,6.16
13,51.94,6.14
13,52.07,6.18
13,51.8,6.18
13,51.64,6.13
13,51.63,6.15
13,51.7,6.15
13,51.83,6.11
13,51.82,6.09
13,51.9,6.17
13,51.83,6.11
13,51.86,6.12
13,51.86,6.12
13,51.99,6.16
13,51.88,6.18
13,51.48,6.15
13,51.56,6.13
13,51.66,6.13
13,51.87,6.14
13,51.97,6.14
13,51.8,6.13
13,51.65,6.15
13,51.7,6.13
13,51.61,6.13
13,51.65,6.12
13,51.73,6.09
13,51.79,6.13
13,51.74,6.11
13,51.83,6.15
13,51.67,6.14
13,51.61,6.14
13,52.01,6.11
13,52.22,6.14
13,52.17,6.14
13,51.84,6.13
13,66.13,8.67
13,66.28,8.65
13,66.13,8.66
13,66.14,8.67
13,65.79,8.64
13,65.71,8.63
13,65.88,8.63
13,65.54,8.64
13,65.7,8.65
13,65.52,8.7
13,65.58,8.66
13,65.68,8.71
13,65.9,8.63
13,65.76,8.68
13,66.04,8.65
13,66.16,8.64
13,66.13,8.68
13,65.87,8.65
13,66,8.64
13,65.8,8.63
13,65.96,8.68
13,66.39,8.6
13,66.01,8.66
13,66.17,8.63
13,66.37,8.67
13,66.4,8.64
13,66.46,8.7
13,66.61,8.66
13,66.53,8.61
13,66.7,8.67
13,66.06,8.64
13,66.14,8.67
13,66.15,8.65
13,66.08,8.68
13,65.84,8.65
13,65.72,8.59
13,65.83,8.66
13,65.84,8.69
13,65.92,8.62
13,65.91,8.64
13,65.87,8.62
13,66.14,8.68
13,65.98,8.66
13,66.17,8.63
13,66.23,8.66
13,66.3,8.62
13,66.33,8.71
13,66.59,8.65
13,66.58,8.66
13,66.51,8.71
13,66.55,8.69
13,66.46,8.64
13,66.43,8.68
13,66.62,8.7
13,66.45,8.67
13,66.53,8.63
13,66.48,8.65
13,66.76,8.62
13,66.55,8.66
13,66.72,8.66
13,66.37,8.66
13,66.51,8.71
13,66.37,8.67
13,66.06,8.63
13,66.39,8.66
13,66.28,8.71
13,66.28,8.73
13,66.34,8.66
13,66.3,8.68
13,66.53,8.66
13,66.5,8.67
13,66.58,8.67
13,66.37,8.64
13,66.58,8.62
13,66.4,8.64
13,66.32,8.67
13,66.56,8.67
13,66.57,8.63
13,66.6,8.64
13,66.75,8.66
13,65.93,8.66
13,65.84,8.65
13,65.84,8.68
13,65.96,8.63
13,66.09,8.67
13,66.13,8.7
13,66.18,8.68
13,66.35,8.61
13,66.45,8.66
13,66.43,8.66
13,66.73,8.64
13,66.68,8.65
13,66.2,8.66
13,66.17,8.69
