x,y,z
12,6.13,53.47
12,6.13,53.29
12,6.11,53.4
12,6.13,52.98
12,6.14,53.07
12,6.12,53.36
12,6.13,53.28
12,6.1,53.38
12,6.15,53.38
12,6.12,53.54
12,8.63,67.54
12,8.65,67.77
12,8.63,67.67
12,8.65,67.8
12,8.65,67.8
12,8.64,67.87
12,8.63,67.85
12,8.68,67.87
12,8.6,67.87
12,8.64,67.98
12,8.64,67.94
12,8.66,67.8
12,8.66,67.78
12,8.63,67.67
12,8.64,67.91
12,8.64,67.88
12,8.68,67.98
12,8.63,67.66
12,8.68,67.51
12,8.69,67.58
12,8.64,67.61
12,8.67,67.39
12,8.61,67.53
12,8.66,67.62
12,8.65,67.67
12,8.64,67.76
12,8.67,67.9
12,8.68,67.93
12,8.68,68.24
12,8.68,67.9
12,8.66,68.1
12,8.64,68.16
12,8.65,68.05
12,8.65,68.02
12,8.62,68.25
12,8.68,68.13
12,8.68,68.03
12,8.7,68.08
12,8.67,68.32
12,8.69,68.41
12,8.69,68
12,8.61,68.08
12,8.68,67.9
12,8.68,68.06
12,8.71,68.08
12,8.65,67.64
12,8.7,67.61
12,8.68,67.77
12,8.63,67.67
12,8.65,67.7
12,8.63,67.61
12,8.67,68.09
12,8.63,68.15
12,8.71,68.14
12,8.67,68.28
12,8.62,68
12,8.66,67.99
12,8.69,68.2
12,8.69,68.28
12,8.68,68.09
12,8.63,68.08
12,8.6,67.76
12,8.61,67.69
12,8.66,68.19
12,8.67,68.16
12,8.64,68.26
12,8.65,67.92
12,8.64,67.94
12,8.66,67.96
12,8.67,67.97
12,8.66,67.94
12,8.69,68.3
12,8.65,68.22
12,8.67,68.22
12,8.67,68.14
12,8.65,67.59
12,8.62,67.74
12,8.71,67.64
12,8.65,67.6
12,8.65,67.57
12,8.68,67.44
12,8.61,67.53
12,8.65,67.53
12,8.64,67.79
12,8.65,67.8
12,8.69,67.81
12,8.65,68.13
12,8.68,68.06
12,8.63,67.86
12,8.64,68.04
12,8.69,68.02
12,8.68,68.05
12,8.67,67.9
12,8.68,68.08
12,8.7,68.06
12,8.68,67.85
12,8.67,67.76
12,8.66,67.63
12,8.67,67.63
12,8.66,67.5
12,8.6,67.54
12,8.64,67.64
12,8.68,67.61
12,8.66,68.12
12,8.71,68.15
12,8.63,68.11
12,8.69,68.11
12,8.64,68.05
12,8.66,68.16
12,8.64,68.18
13,0,11.87
13,0,11.86
13,0,11.86
13,0,11.69
13,0,11.73
13,0,11.72
13,0,11.63
13,0,11.6
13,0,11.58
13,0,11.72
13,0,11.7
13,0,11.35
13,0,11.34
13,0,11.48
13,0,11.4
13,0,11.4
13,0,11.41
13,0,11.04
13,0,10.87
13,0,11.1
13,0,11.09
13,0,11.37
13,0,11.45
13,0,11.47
13,0,11.07
13,0,11.05
13,0,11.06
13,0,11.06
13,0,11.07
13,0,10.9
13,0.69,12.42
13,0.71,12.41
13,0.66,12.37
13,0.72,12.38
13,0.71,12.34
13,0.72,12.34
13,0.73,12.35
13,0.71,12.41
13,0.65,12.45
13,0.71,12.43
13,0.71,12.41
13,0.73,12.41
13,0.74,12.41
13,0.73,12.4
13,0.73,12.39
13,0.74,12.38
13,0.74,12.36
13,0.74,12.33
13,0.73,12.33
13,0.74,12.32
13,0.73,12.31
13,0.72,12.28
13,0.72,12.27
13,0.73,12.26
13,0.71,12.27
13,0.72,12.28
13,0.72,12.2
13,0.73,12.21
13,0.72,12.34
13,0.72,12.32
13,0.73,12.23
13,0.73,12.19
13,0.72,12.19
13,0.73,12.18
13,0.72,12.19
13,0.73,12.18
13,0.72,12.16
13,0.73,12.18
13,0.73,12.26
13,0.73,12.25
13,0.72,12.31
13,0.72,12.31
13,0.73,12.22
13,0.74,12.21
13,0.73,12.19
13,0.72,12.19
13,0.73,12.18
13,0.72,12.16
13,0.73,12.16
13,0.74,12.16
13,0.73,12.14
13,0.74,12.17
13,0.73,12.16
13,0.73,12.14
13,0.73,12.14
13,0.72,12.16
13,0.72,12.18
13,0.73,12.24
13,0.73,12.21
13,0.72,12.2
13,1.41,16.57
13,1.39,16.56
13,1.41,16.54
13,1.38,16.52
13,1.41,16.45
13,1.39,16.47
13,1.4,16.47
13,1.4,16.44
13,1.39,16.41
13,1.41,16.38
13,1.4,16.38
13,1.39,16.57
13,1.39,16.59
13,1.37,16.56
13,1.39,16.54
13,1.37,16.56
13,1.38,16.52
13,1.4,16.53
13,1.4,16.49
13,1.39,16.46
13,1.42,16.4
13,1.4,16.3
13,1.38,16.44
13,1.4,16.57
13,1.39,16.56
13,1.39,16.67
13,1.39,16.66
13,1.39,16.8
13,1.39,17.19
13,1.39,17.27
13,1.39,17.24
13,1.39,17.04
13,1.39,17.15
13,1.39,17.29
13,1.39,17.32
13,1.4,17.34
13,1.41,17.3
13,1.4,17.46
13,1.4,17.43
13,1.41,17.42
13,1.39,17.4
13,1.4,17.53
13,1.4,17.5
13,1.4,17.48
13,1.4,17.46
13,1.42,17.44
13,1.42,17.75
13,1.43,17.71
13,1.42,17.55
13,1.41,17.52
13,1.4,17.45
13,1.41,17.64
13,1.4,17.63
13,1.4,17.37
13,1.41,17.3
13,1.42,17.61
13,1.4,17.59
13,1.4,17.59
13,1.39,17.78
13,1.41,17.71
13,1.41,17.53
13,1.41,17.4
13,1.41,17.4
13,1.41,17.36
13,1.41,17.24
13,1.41,17.09
13,1.43,16.83
13,1.42,16.93
13,1.42,17.12
13,1.41,17.13
13,1.41,17.09
13,1.41,16.99
13,1.4,16.97
13,1.4,16.96
13,1.39,17.01
13,1.4,17.08
13,1.39,17.43
13,1.39,17.38
13,1.4,17.28
13,1.41,17.29
13,1.41,17.2
13,1.4,17.25
13,1.41,17.49
13,1.41,17.6
13,1.41,17.64
13,1.42,17.6
13,1.42,17.49
13,1.42,17.48
13,1.42,17.48
13,1.41,17.49
13,1.42,17.49
13,1.42,17.15
13,1.4,17.08
13,1.41,17.07
13,1.4,17.21
13,1.41,17.18
13,1.4,17.18
13,1.38,17.14
13,1.4,17.11
13,1.4,17.1
13,1.4,17.19
13,1.4,17.2
13,1.39,17.15
13,1.42,17.13
13,1.4,17.34
13,1.42,17.34
13,1.43,17.36
13,1.85,20.33
13,1.86,20.25
13,1.87,20.62
13,1.86,20.63
13,1.88,20.39
13,1.85,20.42
13,1.88,20.65
13,1.87,20.75
13,1.87,20.69
13,1.89,20.77
13,1.88,20.83
13,1.86,20.8
13,1.86,20.35
13,1.84,20.3
13,1.85,20.4
13,1.86,20.49
13,1.88,20.55
13,1.86,20.61
13,1.86,20.7
13,1.86,20.68
13,1.85,20.49
13,1.86,20.34
13,1.88,20.32
13,1.86,20.32
13,1.85,20.43
13,1.86,20.74
13,1.87,20.7
13,1.88,20.67
13,1.86,20.93
13,1.87,21.2
13,1.88,21.16
13,1.87,21.13
13,1.88,21.14
13,1.88,21.13
13,1.87,21.14
13,1.87,21.05
13,1.87,20.68
13,1.88,20.56
13,1.88,20.56
13,1.87,20.67
13,1.86,20.67
13,1.87,20.7
13,1.87,20.86
13,1.88,20.84
13,1.85,20.31
13,1.87,20.27
13,1.87,20.27
13,1.87,20.93
13,1.86,21.07
13,1.87,21.09
13,1.87,21.08
13,1.86,21.04
13,1.85,21.04
13,1.87,21.16
13,1.88,21.22
13,1.87,21.2
13,1.87,20.9
13,1.89,20.89
13,1.87,20.86
13,1.87,20.85
13,1.85,20.85
13,1.87,20.86
13,1.88,20.72
13,1.87,20.86
13,1.86,20.83
13,1.88,20.71
13,1.88,20.63
13,1.86,20.77
13,1.89,21.02
13,1.88,20.98
13,1.88,20.98
13,1.89,20.98
13,1.88,21.02
13,1.86,20.99
13,1.87,21.07
13,1.89,21.03
13,1.88,20.99
13,1.88,20.96
13,1.87,20.94
13,1.88,20.9
13,1.87,20.87
13,1.87,20.77
13,1.86,20.76
13,1.87,20.77
13,1.86,20.7
13,1.85,20.49
13,1.84,20.46
13,1.88,20.42
13,1.88,20.44
13,1.88,20.4
13,1.86,20.51
13,1.86,20.51
13,1.87,20.57
13,1.88,20.61
13,1.87,20.77
13,1.87,20.75
13,1.88,20.8
13,1.87,20.77
13,1.86,20.88
13,1.88,20.89
13,1.89,20.87
13,1.87,20.78
13,1.86,20.79
13,1.88,20.53
13,1.88,20.53
13,1.88,20.73
13,1.87,20.67
13,1.88,20.68
13,1.86,20.67
13,1.88,20.68
13,1.89,20.67
13,1.88,20.67
13,1.88,20.68
13,1.87,20.75
13,1.86,20.76
13,1.86,20.82
13,1.85,20.94
13,1.88,22.19
13,2.08,24.79
13,2.35,27.27
13,2.55,28.63
13,2.7,29.69
13,2.76,30.1
13,2.84,30.54
13,2.89,30.76
13,2.93,30.84
13,2.96,31.48
13,2.97,31.55
13,2.97,31.6
13,2.98,31.86
13,3.01,32.05
13,3,32.02
13,2.99,32.04
13,3.04,32.03
13,3.02,31.65
13,3.03,31.63
13,3.02,31.66
13,2.99,31.67
13,2.99,31.72
13,2.98,31.71
13,3,31.64
13,3.02,31.77
13,3,31.81
13,3.05,31.94
13,3.04,31.94
13,3.01,31.92
13,3,31.96
13,3,31.99
13,3,32.12
13,2.98,32.1
13,3,31.64
13,2.99,31.65
13,3.01,31.68
13,3.02,31.71
13,3,31.71
13,3,31.86
13,3,32.11
13,3,32.23
13,3.01,32.36
13,3,32.42
13,3.02,32.4
13,2.99,32.46
13,3,32.41
13,3,32.02
13,2.99,32.03
13,3,32.28
13,2.99,32.44
13,3.01,32.41
13,3,32.45
13,2.98,32.46
13,3.02,32.23
13,3,32.12
13,3.01,32.14
13,3,32.2
13,3.01,32.35
13,3,32.32
13,3.02,32.35
13,2.99,32.34
13,3.01,32.16
13,3,32.05
13,3,32.17
13,3,32.19
13,2.97,32.15
13,2.98,32.09
13,2.97,32.14
13,2.97,32.2
13,2.99,32.22
13,2.99,32.15
13,2.97,32.21
13,2.99,32.18
13,3.03,32.15
13,2.99,32.18
13,3.01,32.17
13,3,32.16
13,2.98,32.16
13,2.98,32.08
13,2.97,32.05
13,3,32.05
13,3,32.06
13,2.99,32.05
13,3.03,32.26
13,3.02,32.34
13,2.98,32.28
13,2.99,32.34
13,2.99,31.97
13,2.99,31.96
13,3,32.29
13,2.99,32.29
13,2.99,32.41
13,2.97,32.54
13,3,32.4
13,2.99,32.44
13,3,32.2
13,2.98,32.26
13,3.02,32.26
13,3,32.06
13,2.99,32.08
13,3,32.02
13,3.03,32.33
13,3.04,32.31
13,2.98,32.22
13,2.98,32.21
13,2.97,32.19
13,3,32.24
13,3.01,32.07
13,2.95,31.99
13,2.96,31.91
13,2.98,31.9
13,2.94,31.92
13,2.98,32.06
13,3,32.2
13,3.01,32.2
13,2.99,31.88
13,3,31.9
13,2.98,31.92
13,2.99,31.9
13,3.01,32.08
13,3,32.07
13,2.99,32.08
13,2.99,32.27
13,2.98,32.27
13,2.98,32.25
13,2.99,32.05
13,2.97,31.92
13,2.99,31.95
13,2.98,32.05
13,2.99,32.08
13,3.04,32.16
13,2.99,32.2
13,2.98,32.2
13,4.19,39.6
13,4.2,39.7
13,4.19,39.61
13,4.2,39.59
13,4.19,39.76
13,4.19,39.63
13,4.18,39.46
13,4.18,39.55
13,4.18,39.51
13,4.19,39.57
13,4.18,39.51
13,4.17,39.52
13,4.2,39.56
13,4.18,39.67
13,4.18,39.73
13,4.16,39.6
13,4.19,39.65
13,4.19,39.59
13,4.19,39.58
13,4.18,39.64
13,4.19,39.64
13,4.17,39.7
13,4.18,39.76
13,4.18,39.73
13,4.2,39.81
13,4.18,39.74
13,4.19,39.8
13,4.19,39.6
13,4.2,39.62
13,4.19,39.67
13,4.18,39.71
13,4.2,39.64
13,4.19,39.72
13,4.18,39.69
13,4.2,39.77
13,4.19,39.77
13,4.14,39.78
13,4.14,39.64
13,4.17,39.74
13,4.15,39.82
13,4.19,39.65
13,4.17,39.7
13,4.17,39.89
13,4.17,39.77
13,4.18,39.87
13,4.2,39.91
13,4.2,39.76
13,4.19,39.79
13,4.18,39.72
13,4.17,39.56
13,4.19,39.67
13,4.18,39.73
13,4.21,39.7
13,4.2,39.69
13,4.18,39.53
13,4.19,39.48
13,4.18,39.95
13,4.17,40.03
13,4.19,39.93
13,4.19,39.76
13,4.15,39.76
13,4.17,39.64
13,4.18,39.87
13,4.16,39.8
13,4.15,39.79
13,4.21,39.9
13,4.19,39.97
13,4.21,39.97
13,4.2,39.91
13,4.2,39.93
13,4.2,39.93
13,4.16,39.88
13,4.17,39.78
13,4.18,39.75
13,4.18,39.85
13,4.22,39.72
13,4.21,39.84
13,4.18,40.08
13,4.18,40.01
13,4.19,39.82
13,4.18,39.73
13,4.19,39.69
13,4.2,39.78
13,4.21,39.75
13,4.2,39.93
13,4.17,39.94
13,4.16,39.66
13,4.2,39.76
13,4.2,39.6
13,4.2,39.68
13,4.14,39.67
13,4.22,39.66
13,4.24,39.8
13,4.23,39.84
13,4.17,39.6
13,4.19,39.81
13,4.18,40.06
13,6.12,51.2
13,6.09,51.3
13,6.09,51.35
13,6.08,51.37
13,6.08,51.48
13,6.12,51.49
13,6.1,51.44
13,6.13,51.48
13,6.14,51.63
13,6.1,51.46
13,6.11,51.37
13,6.13,51.35
13,6.11,51.49
13,6.14,51.65
13,6.12,51.64
13,6.12,51.71
13,6.13,51.8
13,6.15,51.71
13,6.1,51.7
13,6.13,51.76
13,6.14,51.8
13,6.12,51.85
13,6.16,51.92
13,6.12,51.82
13,6.19,51.91
13,6.18,51.98
13,6.15,51.95
13,6.14,52.05
13,6.13,52.07
13,6.17,52.11
13,6.11,52.14
13,6.13,51.98
13,6.14,52.05
13,6.17,52.16
13,6.14,51.89
13,6.13,51.96
13,6.1,52.05
13,6.14,51.95
13,6.14,51.54
13,6.11,51.6
13,6.13,51.65
13,6.15,51.33
13,6.15,51.25
13,6.12,51.19
13,6.14,51.4
13,6.1,51.45
13,6.17,51.95
13,6.14,51.99
13,6.19,51.79
13,6.17,51.77
13,6.13,51.55
13,6.16,51.69
13,6.16,51.92
13,6.12,51.97
13,6.11,52.01
13,6.13,51.83
13,6.15,51.95
13,6.11,51.87
13,6.14,51.96
13,6.13,51.97
13,6.12,51.46
13,6.09,51.56
13,6.12,51.49
13,6.15,51.34
13,6.12,51.35
13,6.13,51.46
13,6.15,51.53
13,6.15,51.62
13,6.16,51.87
13,6.14,51.94
13,6.18,52.07
13,6.18,51.8
13,6.13,51.64
13,6.15,51.63
13,6.15,51.7
13,6.11,51.83
13,6.09,51.82
13,6.17,51.9
13,6.11,51.83
13,6.12,51.86
13,6.12,51.86
13,6.16,51.99
13,6.18,51.88
13,6.15,51.48
13,6.13,51.56
13,6.13,51.66
13,6.14,51.87
13,6.14,51.97
13,6.13,51.8
13,6.15,51.65
13,6.13,51.7
13,6.13,51.61
13,6.12,51.65
13,6.09,51.73
13,6.13,51.79
13,6.11,51.74
13,6.15,51.83
13,6.14,51.67
13,6.14,51.61
13,6.11,52.01
13,6.14,52.22
13,6.14,52.17
13,6.13,51.84
13,8.67,66.13
13,8.65,66.28
13,8.66,66.13
13,8.67,66.14
13,8.64,65.79
13,8.63,65.71
13,8.63,65.88
13,8.64,65.54
13,8.65,65.7
13,8.7,65.52
13,8.66,65.58
13,8.71,65.68
13,8.63,65.9
13,8.68,65.76
13,8.65,66.04
13,8.64,66.16
13,8.68,66.13
13,8.65,65.87
13,8.64,66
13,8.63,65.8
13,8.68,65.96
13,8.6,66.39
13,8.66,66.01
13,8.63,66.17
13,8.67,66.37
13,8.64,66.4
13,8.7,66.46
13,8.66,66.61
13,8.61,66.53
13,8.67,66.7
13,8.64,66.06
13,8.67,66.14
13,8.65,66.15
13,8.68,66.08
13,8.65,65.84
13,8.59,65.72
13,8.66,65.83
13,8.69,65.84
13,8.62,65.92
13,8.64,65.91
13,8.62,65.87
13,8.68,66.14
13,8.66,65.98
13,8.63,66.17
13,8.66,66.23
13,8.62,66.3
13,8.71,66.33
13,8.65,66.59
13,8.66,66.58
13,8.71,66.51
13,8.69,66.55
13,8.64,66.46
13,8.68,66.43
13,8.7,66.62
13,8.67,66.45
13,8.63,66.53
13,8.65,66.48
13,8.62,66.76
13,8.66,66.55
13,8.66,66.72
13,8.66,66.37
13,8.71,66.51
13,8.67,66.37
13,8.63,66.06
13,8.66,66.39
13,8.71,66.28
13,8.73,66.28
13,8.66,66.34
13,8.68,66.3
13,8.66,66.53
13,8.67,66.5
13,8.67,66.58
13,8.64,66.37
13,8.62,66.58
13,8.64,66.4
13,8.67,66.32
13,8.67,66.56
13,8.63,66.57
13,8.64,66.6
13,8.66,66.75
13,8.66,65.93
13,8.65,65.84
13,8.68,65.84
13,8.63,65.96
13,8.67,66.09
13,8.7,66.13
13,8.68,66.18
13,8.61,66.35
13,8.66,66.45
13,8.66,66.43
13,8.64,66.73
13,8.65,66.68
13,8.66,66.2
13,8.69,66.17
13,8.63,66.27
13,8.65,66.31
13,8.64,66.47
13,8.66,66.41
13,8.66,66.48
13,8.66,66.51
13,8.66,66.64
13,8.66,66.58
14,0,11.37
14,0,11.29
14,0,11.3
14,0,11.32
14,0,11.32
14,0,11.19
14,0,11.2
14,0,11.24
14,0,11.26
14,0,11.15
14,0,10.87
14,0,10.88
14,0,10.9
14,0,10.88
14,0,10.88
14,0,11.1
14,0,11.34
14,0,11.34
14,0,11.27
14,0,11.2
14,0,11.11
14,0,11.05
14,0,10.96
14,0,10.8
14,0,10.63
14,0,10.59
14,0,10.62
14,0,10.7
14,0,11.66
14,0,11.98
14,0.74,12.46
14,0.73,12.5
14,0.73,12.55
14,0.74,12.53
14,0.73,12.47
14,0.73,12.46
14,0.73,12.41
14,0.72,12.36
14,0.73,12.36
14,0.72,12.42
14,0.71,12.47
14,0.72,12.45
14,0.71,12.47
14,0.73,12.46
14,0.73,12.46
14,0.72,12.44
14,0.74,12.44
14,0.73,12.37
14,0.72,12.43
14,0.74,12.41
14,0.72,12.39
14,0.73,12.41
14,0.74,12.4
14,0.72,12.38
14,0.74,12.38
14,0.74,12.37
14,0.73,12.36
14,0.73,12.36
14,0.73,12.35
14,0.73,12.35
14,0.72,12.4
14,0.73,12.4
14,0.73,12.34
14,0.72,12.31
14,0.71,12.28
14,0.73,12.3
14,0.73,12.26
14,0.72,12.28
14,0.73,12.26
14,0.73,12.26
14,0.72,12.23
14,0.73,12.22
14,0.73,12.25
14,0.73,12.27
14,0.73,12.26
14,0.73,12.3
14,0.73,12.29
14,0.73,12.28
14,0.71,12.27
14,0.72,12.25
14,0.73,12.24
14,0.73,12.24
14,0.73,12.23
14,0.73,12.23
14,0.72,12.21
14,0.73,12.37
14,0.74,12.38
14,0.72,12.3
14,0.74,12.24
14,0.73,12.25
14,1.39,16.35
14,1.4,16.57
14,1.39,16.59
14,1.4,16.51
14,1.4,16.3
14,1.39,16.4
14,1.42,16.38
14,1.4,16.17
14,1.41,16.02
14,1.42,16.23
14,1.41,16.44
14,1.41,16.62
14,1.41,16.72
14,1.4,16.38
14,1.41,16.37
14,1.41,16.4
14,1.42,16.46
14,1.41,16.46
14,1.4,16.48
14,1.39,16.8
14,1.39,16.77
14,1.39,16.71
14,1.39,16.66
14,1.39,16.63
14,1.4,16.62
14,1.39,16.58
14,1.39,16.58
14,1.39,16.59
14,1.38,16.61
14,1.39,16.58
14,1.39,16.55
14,1.4,16.56
14,1.4,16.55
14,1.4,16.54
14,1.4,16.52
14,1.42,16.53
14,1.43,16.5
14,1.39,16.51
14,1.4,16.29
14,1.42,16.26
14,1.41,16.24
14,1.42,16.27
14,1.41,16.26
14,1.4,16.25
14,1.42,16.21
14,1.41,16.21
14,1.41,16.21
14,1.39,16.25
14,1.4,16.27
14,1.41,16.28
14,1.4,16.22
14,1.4,16.15
14,1.39,16.16
14,1.4,16.2
14,1.41,16.16
14,1.41,16.18
14,1.41,16.15
14,1.42,16.12
14,1.41,16.1
14,1.4,16.11
14,1.43,16.09
14,1.42,16.08
14,1.42,16.07
14,1.41,16
14,1.41,16.1
14,1.41,16.15
14,1.41,16.15
14,1.41,16.13
14,1.38,16.11
14,1.39,16.13
14,1.41,16.1
14,1.39,16.07
14,1.4,16.08
14,1.39,16.06
14,1.38,16.04
14,1.39,16.03
14,1.4,15.98
14,1.38,15.97
14,1.41,16.39
14,1.41,16.36
14,1.39,16.3
14,1.38,16.37
14,1.4,16.38
14,1.42,16.49
14,1.41,16.41
14,1.4,16.39
14,1.4,16.26
14,1.41,16.24
14,1.4,16.61
14,1.41,16.64
14,1.41,16.33
14,1.39,16.39
14,1.4,16.58
14,1.4,16.59
14,1.4,16.6
14,1.4,16.53
14,1.4,16.53
14,1.41,16.78
14,1.41,16.86
14,1.4,16.88
14,1.39,16.89
14,1.4,16.68
14,1.4,16.7
14,1.4,16.68
14,1.4,16.89
14,1.41,16.82
14,1.4,16.8
14,1.84,18.9
14,1.86,18.9
14,1.86,18.93
14,1.85,19.31
14,1.88,19.29
14,1.87,19.32
14,1.86,19.29
14,1.88,19.22
14,1.86,19.18
14,1.87,19.39
14,1.86,19.37
14,1.86,19.08
14,1.89,19.1
14,1.88,19.09
14,1.86,19.26
14,1.88,19.24
14,1.87,19.27
14,1.87,19.07
14,1.86,19.05
14,1.89,19.5
14,1.87,19.54
14,1.88,19.54
14,1.87,19.54
14,1.89,19.7
14,1.88,19.73
14,1.87,19.74
14,1.86,19.52
14,1.86,19.28
14,1.87,19.15
14,1.85,19.17
14,1.86,19.15
14,1.88,19.12
14,1.85,19.11
14,1.84,19.03
14,1.86,19
14,1.87,19.12
14,1.87,19.22
14,1.86,19.21
14,1.86,19.21
14,1.86,19.18
14,1.86,19.04
14,1.85,19.04
14,1.84,19.15
14,1.85,19.14
14,1.88,19.19
14,1.85,19.51
14,1.84,19.51
14,1.86,19.47
14,1.85,19.48
14,1.88,19.12
14,1.85,19.11
14,1.87,19.13
14,1.87,18.91
14,1.86,18.87
14,1.87,19.07
14,1.88,19.18
14,1.88,19.21
14,1.86,19.12
14,1.86,19.12
14,1.88,19.08
14,1.86,19.19
14,1.87,19.19
14,1.87,19.17
14,1.88,19.16
14,1.87,19.21
14,1.86,19.19
14,1.87,19.1
14,1.86,18.98
14,1.86,18.96
14,1.85,18.97
14,1.86,18.94
14,1.88,19.04
14,1.87,19.21
14,1.87,19.19
14,1.88,19.2
14,1.87,18.88
14,1.85,18.83
14,1.86,18.79
14,1.87,19.04
14,1.87,19.23
14,1.88,19.24
14,1.85,19.27
14,1.87,19.12
14,1.87,19.17
14,1.86,19.29
14,1.88,19.26
14,1.88,19.29
14,1.87,19.28
14,1.87,19.25
14,1.87,19.24
14,1.88,18.95
14,1.88,18.92
14,1.89,18.83
14,1.87,18.8
14,1.88,18.8
14,1.88,18.81
14,1.88,19.03
14,1.86,19.1
14,1.86,19.26
14,3.02,29.11
14,3.05,29.16
14,3.03,29.07
14,3.02,29.13
14,3.06,29.15
14,3.04,29.14
14,3.02,29.17
14,3.05,29.16
14,3.02,29.11
14,3.03,29.14
14,3.04,29.15
14,2.99,29.13
14,2.98,29.37
14,3.01,29.31
14,3.04,29.32
14,3.01,29.44
14,3,29.57
14,3.03,29.56
14,3,29.48
14,3,29.51
14,3.01,29.5
14,3.03,29.43
14,3.02,29.55
14,2.98,29.51
14,3.02,29.53
14,2.99,29.54
14,3.03,29.59
14,3.03,29.53
14,3.03,29.5
14,3.01,29.41
14,3.03,29.4
14,3,29.41
14,2.97,29.47
14,2.99,29.44
14,3.01,29.49
14,3.03,29.5
14,2.98,29.19
14,3,29.18
14,3,29.4
14,3,29.34
14,3,29.01
14,2.97,29.04
14,3.01,29.1
14,3.02,29.29
14,3.02,29.36
14,3.01,29.45
14,2.99,29.47
14,2.99,29.2
14,2.99,29.19
14,3.01,29.41
14,2.96,29.4
14,2.99,29.09
14,3,28.75
14,3.01,28.72
14,3.01,28.88
14,2.99,29.12
14,2.99,29.05
14,3,29.12
14,3.01,29.02
14,3.01,29.04
14,3.02,29.42
14,2.98,29.56
14,3.01,29.42
14,3.03,29.19
14,2.99,29.17
14,2.96,29.14
14,2.98,29.2
14,3.01,29.4
14,3,29.42
14,2.99,29.29
14,2.97,29.34
14,2.98,29.26
14,2.98,29.15
14,2.98,29.14
14,2.94,29.44
14,2.98,29.4
14,2.98,29.31
14,2.98,29.11
14,2.98,29.19
14,3.01,29.24
14,2.99,29.61
14,2.99,29.58
14,3.01,29.15
14,2.99,29.13
14,2.97,29.35
14,3.01,29.42
14,2.97,29.39
14,3.02,29.4
14,3.03,29.67
14,3.02,29.69
14,3.01,29.4
14,2.99,29.29
14,3,29.44
14,2.99,29.42
14,3,29.43
14,2.98,29.42
14,2.97,29.35
14,2.97,29.4
14,2.97,29.42
14,2.99,29.38
14,4.21,38.12
14,4.2,38.07
14,4.2,37.89
14,4.15,37.86
14,4.16,37.79
14,4.15,37.84
14,4.21,37.82
14,4.19,37.86
14,4.19,37.91
14,4.18,37.87
14,4.23,37.85
14,4.2,38.02
14,4.18,37.55
14,4.16,37.51
14,4.17,37.51
14,4.18,37.58
14,4.19,37.79
14,4.21,38.12
14,4.2,38.19
14,4.19,38.15
14,4.16,37.97
14,4.17,37.84
14,4.16,37.86
14,4.17,37.86
14,4.16,37.73
14,4.19,37.85
14,4.18,37.99
14,4.18,38.01
14,4.18,38.05
14,4.15,38.29
14,4.16,38.33
14,4.14,38.4
14,4.17,38.29
14,4.19,38.43
14,4.21,38.41
14,4.19,38.24
14,4.21,38.16
14,4.22,38.31
14,4.2,38.12
14,4.18,37.85
14,4.19,37.92
14,4.19,37.89
14,4.17,37.64
14,4.18,37.57
14,4.18,37.57
14,4.18,37.65
14,4.18,37.67
14,4.2,38.33
14,4.18,38.35
14,4.18,38.35
14,4.19,38.49
14,4.22,37.96
14,4.22,37.91
14,4.22,37.68
14,4.2,37.8
14,4.22,37.95
14,4.22,38.22
14,4.21,38.18
14,4.21,38.04
14,4.18,37.85
14,4.19,37.8
14,4.19,37.96
14,4.18,37.79
14,4.16,37.92
14,4.17,38.17
14,4.15,38.04
14,4.18,38.25
14,4.18,37.96
14,4.18,37.91
14,4.18,37.94
14,4.18,37.98
14,4.18,38.04
14,4.18,38.03
14,4.17,38.09
14,4.19,37.97
14,4.17,37.98
14,4.17,37.78
14,4.18,37.83
14,4.13,38.01
14,4.17,38.01
14,4.16,38.02
14,4.16,38.09
14,4.18,38.08
14,4.17,38.23
14,4.18,38.02
14,4.15,38.27
14,4.15,38.21
14,4.17,38.23
14,4.18,38.19
14,4.18,38.25
14,4.18,38.26
14,4.15,38.16
14,4.16,38.12
14,4.14,38.35
14,4.16,38.32
14,4.17,38.16
14,4.19,38.28
14,4.18,38.32
14,4.13,38.26
14,4.16,38.24
14,4.17,38.49
14,4.19,38.46
14,6.12,50.14
14,6.14,50.17
14,6.1,50.24
14,6.14,50.23
14,6.13,50.33
14,6.14,50.34
14,6.13,50.28
14,6.11,50.26
14,6.12,50.38
14,6.15,50.15
14,6.15,50.27
14,6.15,50.21
14,6.14,50.29
14,6.11,50.31
14,6.12,50.47
14,6.11,50.5
14,6.13,50.57
14,6.19,50.64
14,6.15,50.51
14,6.12,50.46
14,6.15,50.47
14,6.13,50.45
14,6.16,50.42
14,6.12,50.23
14,6.12,50.27
14,6.14,50.41
14,6.15,50.45
14,6.13,50.36
14,6.11,50.39
14,6.11,50.5
14,6.1,50.1
14,6.12,49.96
14,6.13,49.92
14,6.15,49.97
14,6.11,50.31
14,6.13,50.33
14,6.13,50.48
14,6.12,50.56
14,6.11,50.17
14,6.1,49.87
14,6.13,49.72
14,6.11,49.68
14,6.12,49.68
14,6.1,49.86
14,6.11,50.3
14,6.12,50.23
14,6.13,49.99
14,6.11,49.99
14,6.14,49.99
14,6.13,49.84
14,6.12,49.87
14,6.12,49.94
14,6.14,50.11
14,6.12,50.06
